vickery upbeat arm injury england prop phil vickery stay positive despite broken arm rule rbs nation old right gloucester win bath saturday undergo operation monday expect week injury stop work hard fitness element lad add operation afternoon fitness work week frustrating positive game vickery speak bath prop david break arm recently chat david look like similar injury operation run week doubt involve place soon operation gloucester director rugby nigel phil break large bone know happen phil definitely action week feel sorry great shape need minute rugby weekend happen mentally hard	train	sport
wale win rome wale secure away win rbs nation nearly try victory rome try jonathan thomas tom martyn williams visitor half time advantage reply italy second half effort brent shane williams robert seal victory fly half stephen jones add conversion wale maintain superb start tournament start confidence victory england visitor score opening try minute wing shane williams field kick ahead dance past andrea italian half pass tom appear forward centre hold short ball switch leave michael owen long cut pass thomas easy run stephen jones retain kicking duty despite gavin henson england slot excellent conversion wide wale twice threaten score fail find crucial pass italy hit blue minute henson sport gold boot silver variety england beat player ease left touchline attempt chip ahead charge loose ball away halfway score right corner welsh line italy twice turn visitor scrum home forward power bring clever high kick henson bring try claim ball bounce touch wale regain control second try minute henson high kick left corner jump higher dot test try jones unable convert hit penalty attempt italy henson narrowly short long range effort goal wale end half vital score space henson send away load martyn williams flanker ground ball post jones add conversion italy lose flanker head knock half time build head steam land penalty break middle threaten try break knock wale outcome doubt superb try minute hour fourth minute spark run shane williams beat player ease finish powerful angle run lock italy recover blow strong surge gareth thomas great load martyn williams replacement kevin morgan shane williams jones convert lead wale luxury send replacement final quarter come sixth try superb support work shane williams sweeney combine send left corner wale hamstring injury suffer win start tournament time travel paris fortnight look like genuine contender cicero bortolami capt del robertson thomas capt henson williams jones peel davy jones thomas williams owen taylor cooper sweeney morgan andrew cole australia	train	sport
property insurer string storm earthquake expensive record property insurer accord swiss world second big insurer disaster globe property claim reach reinforce trend high loss swiss pack population area involve natural man disaster partly blame rise claim insurance claim natural rest attribute event large claim come strike japan suffer high decade plus major earthquake europe suffer natural disaster people kill injure march terrorist attack train station madrid damage claim previous include september attack push claim swiss register natural man disaster world thousand people lose life cost global economy	train	business
party plan council tax anger council tax rise spill mass protest average english bill rise pensioner protest spread march simply refuse pay increase old jail audit commission find local government finance system flawed main party system change labour want retain property base tax reform fair scope council efficient help pensioner council tax bill sum government cap local council budget demand deputy prime minister john prescott current system sustainable long term radical reform party increase low decade report look increase number council tax band form local taxation reform business rate decision independent inquiry finding review report end tory promise reduction bill pensioner hard hit increase council tax save government waste use cut pensioner bill average mean test tory create bureaucracy people save retirement instead household council tax cover half bill maximum tory proposal home currently accord value believe seven million home band liberal democrats want away council tax altogether switch local income tax kind usa norway switzerland rate set revenue save council tax unfair tax britain rich pay party aim tax free personal income tax lib dem plan fair efficient test abroad offer	train	politics
fast phone bug appear security firm warn mobile phone virus spread fast similar bug new strain mobile phone virus use short range radio technology leap vulnerable phone soon range virus affect high end handset run series phone operating system despite warning far report phone infect new variant original worm come light mid june send anti virus firm proof concept program mistake way original write mean escape laboratory bug able infect phone time new strain mistake correct spread short range bluetooth technology vulnerable phone range bluetooth effective range metre risk infect low user malicious program permission download handset install user protect alter setting phone handset bluetooth use device finnish security firm secure issue warning new strain virus damage phone block normal bluetooth activity phone battery anti virus firm sophos source code post net brazilian programmer lead variant program create far seven version know exist inside malicious program find late november series software licence nokia samsung siemen	train	tech
face fuel price rise indonesia government confirm consider raise fuel price million use basic price heavily president government want curb fuel subsidy direct money aid programme poor critic argue cut subsidy hurt poor family government want help million people leave indonesia region follow earthquake tsunami disaster late december indonesia pay subsidy order domestic fuel price high oil price force government spend hold price spend trillion fuel subsidy sum far excess original trillion president government come power october indicate intention raise domestic fuel price cut subsidy january march quarter good time increase fuel price sri state minister national development planning consider hike suitable moment soon state budget bbc correspondent tell world business report likely strong public reaction price rise big question big short sharp shock raise price try indonesia previous government lead president attempt cut subsidy force face public protest	train	business
broadband view number europeans broadband explode past web eat habit research suggest million people hook net broadband million ago accord market analyst nielsen total number people online europe break million mark popularity net mean turn away jupiter research find quarter web user spend time watch favour net report nielsen find number people fast internet access rise past big jump italy rise britain close broadband user double growth fuel low price wide choice fast net subscription plan ago high speed internet user audience europe expect number grow prior nielsen analyst number high speed surfer grow website need adapt update enhance content retain visitor encourage new total number europeans online rise million past report big rise france italy britain germany ability browse web page high speed download file music film play online game change people spare time study analyst jupiter research suggest broadband challenge television habit home broadband spend time watch threat great country broadband particular france spain report company face major long term threat broadband predict grow household continue shift europe population consume medium information entertainment big implication newspaper radio jupiter research analyst	train	tech
deutsche boerse set woo lse boss deutsche boerse london stock exchange meet amid talk takeover bid lse raise german exchange table share offer lse value paris base euronext owner london interested bid lse euronext hold talk lse week report ready raise fund bid euronext chief jean schedule meet lse counterpart friday deutsche boerse chief meet thursday meeting exchange bid approach december lse reject deutsche boerse propose offer december undervalue business agree leave door open talk find significantly improve proposal interest lse shareholder customer meantime euronext combine paris amsterdam lisbon stock exchange begin talk lse statement thursday euronext offer likely cash add assurance stage offer deal bidder create big stock market operator europe second big world new york stock exchange accord late meeting deutsche boerse adopt offensive woo london exchange newspaper german offer manage combine cash equity market london let report week deutsche boerse consider sell base unit house process security transaction ownership main block london frankfurt merger lse shareholder fear deutsche boerse takeover force use difficult negotiate low transaction fee	train	business
cap control computer team researcher control device brain step close people partly user successfully computer wear cap previous research control computer brain new york team report finding proceeding national academy result people learn use record rhythm control rapid accurate movement direction jonathan dennis research team new york state department health state university new york research step people control electronic device thought people face large video screen wear special cap mean surgery need brain activity produce signal read complex translate signal instruction direct computer brain activity require use nerve muscle people stroke injury use cap effectively impressive non control achieve present study suggest non brain control interface support useful operation arm researcher control time try people perform overall researcher brain adapt simply motivated time researcher sort success brain control experiment team use eye motion recording technique early team medium europe demonstrate wireless cap read brain wave control computer character	train	tech
safin cool wimbledon newly crown australian open champion marat safin rule chance win wimbledon future lose round safin wimbledon win second grand slam title change mind play expectation feel like waste time energy surface people play people play hard court play safin hopeful win australian open belief need win grand slam title relief grand slam work hard basically love win couple think chance continue way coach peter stick want work bit long think old shocked pete open final win major title lose australian open final safin admit begin doubt win grand slam expect win open favourite pressure final win thomas johansson win grand slam anymore semi final french open believe win handle pressure need believe lose set lleyton hewitt sunday final safin begin doubt play hewitt opportunity win chance like lose set start think way play ridiculous start little bit try find way find like happy sure	train	sport
india seek boost construction india clear proposal allow foreign direct investment construction sector commerce industry minister announce decision thursday follow cabinet meeting analyst improve india infrastructure boost foreign investment sector indian government decision spread good cheer construction sector accord indian firm spokesman tell bbc mean offering consumer firm benefit world class strategic partnership design technology consumer choice government proposal state foreign investment allow automatic route construction sector project include housing hotel resort hospital educational automatic route mean construction company need set official approval need gain clearance foreign investment promotion board government hope new policy create employment construction worker benefit steel industry announce plan allow foreign investor develop small area land acquire foreign investor enter construction development area build resort commercial premise square square foot specific previously foreign investor develop large area enter indian market measure design foreign investor buy sell land develop magazine director richard ellis international real estate company tell bbc big positive step general secretary centre indian trade union allow country compromise india self reliance country develop basis foreign investment assessment foreign investment country term employment money generate way international company fill deep pocket	train	business
download chart debut delay inclusion download music official single chart delay british industry plan include download format chart march date april create level playing field independent label concerned independent represent online look way chairman peter inclusion download format official single chart significant development chart reason current chart representation independent major download poor pleased secure delay behalf independent try establish realistic level playing field opportunity official chart run official chart company joint venture british association record board meeting wednesday board agree member march start date postpone download format include official single chart time chart publish april sale week begin april merge download single hot chart	train	entertainment
holmes win moment sprinter kelly holme olympic victory television moment bbc poll holme gold medal victory beat favourite moment drama comedy programme vote television viewer strictly come dancing win entertainment moment little britain win comedy prize moment bbc gmt wednesday double gold medal winner holme good sport moment category beat maria wimbledon triumph matthew victory olympic overall prize golden moment sight royal correspondent bond dozen itv celebrity good entertainment moment michael return originally report category bbc programme world long run soap eastender win good popular drama moment title character dot	train	entertainment
labour seek feud talk labour leadership unity campaign poster launch criticise tony blair gordon brown report rift brown join launch john prescott alan milburn man controversially charge election planning blair private meeting monday normally loyal warn election hope follow new book chart dispute prime minister chancellor event time milburn share platform chancellor brown traditional poll planning role pair chat brown insist happy current campaign task ask deal claim trust prime minister brown reply record economy british people trust run economy refuse comment new book distract business government brown later tell reporter course trust prime minister street cite comment reporter suggest brown fail deny claim tell blair believe labour new poster britain enjoy low inflation low unemployment low mortgage rate urge voter let tory thing backwards milburn promise poll campaign upbeat confident optimistic future country conservative chairman liam fox photo unity bad prisoner cell block labour break promise raise taxis time bring slow economic growth english speak world prime minister chancellor face backbench monday meeting parliamentary labour party claim journalist robert peston new book blair tell peer know cabinet government way labour party position win term people desperately need labour paul pair mps tuesday deputy prime minister prescott tell bbc news tell clearly troop tell leader line new book claim prescott host dinner november prime minister tell brown stand election lose trust iraq war blair change mind june cabinet ally intervene amid suspicion chancellor manoeuvre write peston prescott dinner discussion confidential course professional ability joke	train	politics
twin hope alive united states davis cup final alive victory saturday double rubber leave spain ahead final master cup champion mike bob juan carlos tommy crowd victory spain title sunday reverse single carlos moya andy roddick rafael nadal face fish feel good good win tomorrow mike feel good guy shot spain sleep bob add confident andy win match happen spain coach choose rest old nadal double epic single win roddick friday replace world number spanish pair depth world good double team old twin win davis cup match quickly huge crowd olympic stadium race opening set love spaniard twice break serve start second break ahead serve drop serve opening game set match brother power impressive win upset drop friday single hint defeat difficult game good double player calculate little bit surprised play double match hardly play double juan carlos play badly play right way great double player	train	sport
michael film retirement singer george michael new film life start retirement public view pop star scene affair genre music dead think explain disappear michael berlin film festival launch documentary film different story chronicle michael life career personal struggle old chart topper tell reporter german capital want career different form add know music add hint current state music industry think modern pop business feel want michael film direct morris decade fame context fan term try sense bring close proper way documentary chronicle high low life public rise half pop duo arrest conduct los angeles film deal loss michael partner aid relate condition different story berlin film festival screen bbc	train	entertainment
plan post takeover job cut phone company communication expect cut job follow takeover parent position result network efficiency sale department business operation legal advertising public relation currently employ people employ takeover announce monday deal finance share special dividend pay shareholder effectively mark end found telephone pioneer alexander graham bell know company estimate cost saving main driver merger long distance telecom firm mainly focus local market western datum network business takeover subject approval shareholder regulator company expect complete agreement half	train	business
labour constituency race row labour choice white candidate multi racial seat prove need black short list race group local brown select west ham east london contest white ethnic minority woman operation black vote spokesman want meet labour party chairman ian discussion recently announce party consultation black shortlist labour far unable unable comment implication west ham result operation black vote aim increase ethnic minority participation political process representation result woman shortlist effective minority woman select think black shortlist way cut chase address lack minority candidate chairman commission racial equality ethnic minority shortlist certain circumstance spokesman organisation add shortlist issue specifically work political party address representation ethnic minority parliament raise party leader formal basis help find appropriate way forward spokesman ethnic minority united kingdom population minority group represent labour liberal democrat ethnic minority represent house commons proportion number population ethnic minority	train	politics
set role actor stephen join cast forthcoming film adaptation guide provide voice guide electronic book accompany story hero dent travel martin john bill alan star film release late douglas original script turn series successful book ask voice guide like birthday christmas discover win ticket pour self fan book film executive producer robbie stamp adam die delighted choice role humour intelligence perfect voice guide add stamp write screenplay base book death new radio series air broadcast include original cast member hollywood star play religious cult leader especially create adam new film star hit bbc comedy office play role dent begin follow destruction earth	train	entertainment
prince crown music prince earn pop star beat artist john magazine roll stone annual list singer bank concert album publish sale tour album second place earn embark global invention tour simon place comeback tour help earn prince return centre stage decade commercial magazine report singer tour ticket sale sell million copy late album gross prince remain second place production cost tour heavy metal band anger world tour push earning ahead sir john fourth place performance include debut las vegas strip performer list include rod stewart sell volume great american cover album help net rank rap act list cent number bank	train	entertainment
benitez joy red control liverpool boss rafael benitez satisfied team win despite concede goal minute game score accept benitez realise concentrate right second game level confidence complete task germany confident positive benitez defend goalkeeper failure hold weak drive allow score kick game german team second leg fault add benitez play good game score chance talk goal matter score chance worth remember goal opinion play fine save happy lose think score germany certainly difference liverpool boss look forward skipper steven gerrard suspend anfield leg return germany steven gerrard key player benitez pitch play opposition pay special attention space steven good player world need team player player pitch	train	sport
singer ian brown gig arrest stone singer ian brown arrest fight concert san francisco tuesday spokesman fan jump stage attack singer security guard fiction record spokesman paul brown arrest hotel great american music hall release charge san francisco police find record arrest tell fan rugby tackle singer gig result push brown man try realise security guard add star minute return finish set police witness statement brown hotel release charge far aware end add spokesperson san francisco police department detain find record incident brown lead singer stone band british rock split successful solo career score single sentence jail use threaten behaviour captain	train	entertainment
jones doping probe begin investigation doping claim jones open international olympic committee president jacques set disciplinary body look claim victor balco laboratory jones innocent lose olympic medal performance enhance drug sydney olympic early speculate hope truth emerge decision medal executive board interpretation rule state olympic decision challenge game close sydney olympic end ago world anti doping agency chief dick pound rule apply allegation come find way deal pound statement release attorney rich jones repeat vow clear victor allegation true truth reveal world legal process forward federal record issue statement	train	sport
williams battle title serena williams stage remarkable recovery beat lindsay davenport win second australian open title champion claim seventh grand slam title wimbledon williams look close quit injury leave court treatment game quickly drop set second find gear davenport game collapse allow williams title williams later explain injury problem result ball early set lindsay run wide eventually able come thank davenport pay tribute williams tough couple come like champion old world number desperate trouble early stage injury hamper service action davenport advantage race opening set hold break point game second think lose game williams care arm fall lose game guess happen want lose particular game lot momentum lot confidence despite let break point slip away davenport look comfortable fold williams win consecutive point set power decider davenport look run energy week feel like play control pretty match davenport think serve error open door end think little bit advantage great	train	sport
pirate profit man huge network internet software pirate know drink die convict old bbc news investigate network work motivate involve drink die network computer crack code protect copyright software window share suggestion profit financially authority britain united states consider software piracy view network number organisation operate internet october service begin investigation network later ordinate series raid globe operation search britain australia norway sweden people arrest worldwide leader network americans john know internet nickname backwards richard kent christopher use server base prestigious institute technology long jail sentence hand old attorney paul time john gang operate world internet think catch wrong sentence follow send message entertain similar belief man legal british bear australian fight claim leader lawyer tell bbc news website suggestion add live welfare old computer download software allegation group leader technical skill crack code leader write lot commit crime prosecute australia claim australian government decision accept request typical current attitude expect hear week outcome appeal decision involve internet act way tag use artist code crack ability away real identity alex bell trial old end friday know computer device steven nickname tim spokesman immigration enforcement dean appear motivate money motivation surround able crack sophisticated software tell bbc news website primarily interested fast crack code underground point software distribute internet fall hand organise criminal able mass produce pirate software zero cost cost industry lot money billion dollar truly global scope raid number university include north carolina find people involve employ major computer corporation home work evening involve culture group begin surface early operate accord strict code honour example group crack software rival respect achievement seek claim destruction great add sit sort problem hacker people fun internet piracy computer software remain problem spokesman business software alliance member claim profit profit access expensive server group foster culture piracy internet computer software britain believe pirate cost revenue software company supplier distributor like crime touch people care believe	train	tech
economy focus election battle britain economic future heart labour poll campaign chancellor gordon brown speak cabinet member hold meeting expect election announcement voter recognise labour bring stability growth continue tory outline plan tackle culture lib dem detail proposal replace council tax early write party urge fight election exploit people fear open letter turn election competition effectively voter terrorism asylum crime concentrate instead issue environment international development arm trade family policy reform criminal justice system shadow foreign secretary michael ancram fight positive campaign think want look carefully jack straw michael howard speech foreign policy centre straw tory leader clever lack strategy good quick foreign secretary tell bbc michael howard policy liberal democrat chairman matthew taylor people turn kind campaign fight emphasis huge issue face world particularly environment labour focus economy key message come new report publish institute fiscal study suggest household income fall time decade drop partly reflect measure announce chancellor tax raise budget treasury dismiss research complete rubbish party election alan milburn apparent drop average income self employ people affect world downturn hit profit report average home income rise real term self employ milburn tell bbc radio today programme brown dismiss figure insist typical family labour	train	politics
founder rebuild empire san man games group administration week ago buy company veteran game developer cambridge base add monster studio london subsidiary group administration severe cash crisis fire half staff august warn annual loss july san key figure game industry developer receive estimate worth peak boom found title game recently harry potter game playstation like software developer need constant flow deal publisher august warn annual loss blame delay sign new contract tough condition software industry group subsidiary place administration week ago resign company staff fire late round cut worker headquarters north london office town london add monster base cambridge san buy add monster pleased announce sale business concern david administrator david partner save job substantial employment claim arise sale achieve administrator talk sale software division hopeful find buyer difficult time employee commitment business work solution employee angry way cash crisis handle tell bbc news online staff fire financially space	train	tech
kennedy address charles kennedy set address people appeal ethnic minority voter liberal democrat leader visit north west london labour long lay exclusive claim vote britain ethnic minority kennedy highlight anger people race iraq war balanced approach tackle terrorism saturday speech come lib dem launch ethnic minority mini manifesto kennedy tell audience people britain race culture religion angry way war iraq stand liberal democrats time lib dem want restore britain reputation world stage fight international poverty climate change protect human right kennedy balanced approach tackle terrorism mean tough measure britain safe expense people fundamental legal right like happen belmarsh mean act united nations terrorism kennedy hold talk tony blair friday government plan hold terror suspect house arrest prime minister offer movement address concern plan face trouble lord conservative lib dem opposition continue	train	politics
blair face trust issue head tony blair face issue trust integrity head election campaign question answer session time voter news blair option confront talk people dismiss claim government plan young people university degree force university place want answer question old liverpool student david concern prime minister personal integrity blair talk answer confront people let discussion thing worry thing trust bad thing politic electorate little policy thing like prime minister question news headline want second news add talk policy people understand reason agree blair face question british policy iran alleged nuclear weapon programme insist plan country people happen iraq place instead real chance resolution problem	train	politics
small firm hit rise cost rise fuel material cost hit confidence small manufacturer despite rise output business lobby group quarterly survey find output rise fast rate seven firm benefit offset increase expense find spending innovation training forecast firm continue scale investment building company look government regulatory load hope interest rate hold small manufacturer face struggle hugh morgan williams chair council manufacturing sector need period long term stability economy find firm manage increase price time increase fail rise cost company survey order rise fall positive balance plus compare previous survey firm question output volume survey return balance plus high rate increase seven rise plus look ahead	train	business
